mother	mother_year	mother_type	mother_date	mother_above_below	father	father_year	father_type	father_date	father_above_below	offspring_sample_id	offspring_year	offspring_type	offspring_date	assn_type	parent_type	geno_sex	offspring_sex
OtsAC15NSNT_1697	2015	outplant	2015-09-02	above	NS_15_OP_AD_569	2015	reintro_above	2015-09-02	above	OtsAC19NSNT_0719	2019	reintro	2019-08-26	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1697	2015	outplant	2015-09-02	above	NS_15_OP_AD_591	2015	reintro_above	2015-09-07	above	OtsAC19NSNT_0483	2019	reintro	2019-07-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1698	2015	outplant	2015-09-02	above	NS_15_OP_AD_406	2015	reintro_above	2015-08-11	above	AC20NSNT_0341	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1698	2015	outplant	2015-09-02	above	NS_15_OP_AD_406	2015	reintro_above	2015-08-11	above	OtsAC20NSNT_0713	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1701	2015	outplant	2015-09-02	above	NS_15_OP_AD_369	2015	reintro_above	2015-08-03	above	AC20NSNT_0224	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1702	2015	outplant	2015-09-02	above	OtsAC15NSNT_1645	2015	outplant	2015-08-26	above	OtsAC19NSNT_0424	2019	reintro	2019-06-30	pair	outplant	M	M
OtsAC15NSNT_1702	2015	outplant	2015-09-02	above	NS_15_OP_AD_606	2015	reintro_above	2015-09-11	above	OtsAC19NSNT_0468	2019	reintro	2019-07-15	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1703	2015	outplant	2015-09-02	above	OtsAC15NSNT_1776	2015	outplant	2015-09-11	above	OtsAC19NSNT_0064	2019	reintro	2019-06-15	pair	outplant	M	M
OtsAC15NSNT_1704	2015	outplant	2015-09-02	above	NS_15_OP_AD_460	2015	reintro_above	2015-08-26	above	OtsAC19NSNT_0607	2019	reintro	2019-07-31	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1707	2015	outplant	2015-09-02	above	NS_15_OP_AD_567	2015	reintro_above	2015-09-02	above	OtsAC19NSNT_0652	2019	reintro	2019-07-31	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1707	2015	outplant	2015-09-02	above	NS_15_OP_AD_599	2015	reintro_above	2015-09-07	above	OtsAC19NSNT_0378	2019	reintro	2019-06-30	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1709	2015	outplant	2015-09-02	above	NS_15_OP_AD_406	2015	reintro_above	2015-08-11	above	OtsAC19NSNT_0595	2019	reintro	2019-07-15	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1710	2015	outplant	2015-09-02	above	NS_15_OP_AD_349	2015	reintro_above	2015-07-30	above	OtsAC19NSNT_0009	2019	reintro	2019-05-31	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1710	2015	outplant	2015-09-02	above	NS_15_OP_AD_349	2015	reintro_above	2015-07-30	above	AC20NSNT_0067	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1710	2015	outplant	2015-09-02	above	NS_15_OP_AD_349	2015	reintro_above	2015-07-30	above	AC20NSNT_0137	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1710	2015	outplant	2015-09-02	above	NS_15_OP_AD_349	2015	reintro_above	2015-07-30	above	OtsAC20NSNT_0454	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1716	2015	outplant	2015-09-02	above	NS_15_OP_AD_346	2015	reintro_above	2015-07-30	above	OtsAC19NSNT_0130	2019	reintro	2019-06-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1716	2015	outplant	2015-09-02	above	NS_15_OP_AD_374	2015	reintro_above	2015-08-03	above	AC20NSNT_0141	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1716	2015	outplant	2015-09-02	above	NS_15_OP_AD_461	2015	reintro_above	2015-08-26	above	OtsAC19NSNT_0438	2019	reintro	2019-06-30	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1716	2015	outplant	2015-09-02	above	none	NA	NA	NA	NA	OtsAC19NSNT_0260	2019	reintro	2019-06-30	female_only	outplant	F	F
OtsAC15NSNT_1719	2015	outplant	2015-09-02	above	NS_15_OP_AD_536	2015	reintro_above	2015-08-31	above	OtsAC19NSNT_0480	2019	reintro	2019-07-15	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1737	2015	outplant	2015-09-07	above	NS_15_OP_AD_478	2015	reintro_above	2015-08-26	above	OtsAC19NSNT_0046	2019	reintro	2019-05-31	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1737	2015	outplant	2015-09-07	above	NS_15_OP_AD_478	2015	reintro_above	2015-08-26	above	OtsAC19NSNT_0094	2019	reintro	2019-06-15	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1743	2015	outplant	2015-09-07	above	NS_15_OP_AD_473	2015	reintro_above	2015-08-26	above	OtsAC19NSNT_0796	2019	reintro	2019-09-25	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1743	2015	outplant	2015-09-07	above	none	NA	NA	NA	NA	OtsAC19NSNT_0345	2019	reintro	2019-06-30	female_only	outplant	M	M
OtsAC15NSNT_1747	2015	outplant	2015-09-07	above	NS_15_OP_AD_339	2015	reintro_above	2015-07-30	above	OtsAC20NSNT_0541	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1750	2015	outplant	2015-09-07	above	NS_15_OP_AD_272	2015	reintro_above	2015-07-07	above	OtsAC19NSNT_0393	2019	reintro	2019-06-30	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1750	2015	outplant	2015-09-07	above	NS_15_OP_AD_272	2015	reintro_above	2015-07-07	above	OtsAC20NSNT_0751	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1750	2015	outplant	2015-09-07	above	NS_15_OP_AD_475	2015	reintro_above	2015-08-26	above	OtsAC20NSNT_0518	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1750	2015	outplant	2015-09-07	above	NS_15_OP_AD_504	2015	reintro_above	2015-08-31	above	OtsAC19NSNT_0091	2019	reintro	2019-06-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1750	2015	outplant	2015-09-07	above	NS_15_OP_AD_504	2015	reintro_above	2015-08-31	above	OtsAC19NSNT_0484	2019	reintro	2019-07-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1750	2015	outplant	2015-09-07	above	none	NA	NA	NA	NA	OtsAC19NSNT_0356	2019	reintro	2019-06-30	female_only	outplant	M	M
OtsAC15NSNT_1753	2015	outplant	2015-09-07	above	OtsAC15NSNT_1755	2015	outplant	2015-09-07	above	OtsAC19NSNT_0645	2019	reintro	2019-07-31	pair	outplant	M	M
OtsAC15NSNT_1754	2015	outplant	2015-09-07	above	NS_15_OP_AD_460	2015	reintro_above	2015-08-26	above	OtsAC19NSNT_0073	2019	reintro	2019-06-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1754	2015	outplant	2015-09-07	above	NS_15_OP_AD_460	2015	reintro_above	2015-08-26	above	OtsAC19NSNT_0455	2019	reintro	2019-07-15	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1758	2015	outplant	2015-09-11	above	NS_15_OP_AD_601	2015	reintro_above	2015-09-11	above	OtsAC19NSNT_0097	2019	reintro	2019-06-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1764	2015	outplant	2015-09-11	above	NS_15_OP_AD_287	2015	reintro_above	2015-07-20	above	OtsAC19NSNT_0785	2019	reintro	2019-09-25	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1764	2015	outplant	2015-09-11	above	NS_15_OP_AD_287	2015	reintro_above	2015-07-20	above	OtsAC20NSNT_0505	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1764	2015	outplant	2015-09-11	above	none	NA	NA	NA	NA	OtsAC19NSNT_0165	2019	reintro	2019-06-15	female_only	outplant	F	F
OtsAC15NSNT_1765	2015	outplant	2015-09-11	above	NS_15_OP_AD_574	2015	reintro_above	2015-09-07	above	OtsAC19NSNT_0279	2019	reintro	2019-06-30	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1767	2015	outplant	2015-09-11	above	OtsAC15NSNT_1933	2015	outplant	2015-09-15	above	OtsAC19NSNT_0319	2019	reintro	2019-06-30	pair	outplant	M	M
OtsAC15NSNT_1767	2015	outplant	2015-09-11	above	none	NA	NA	NA	NA	OtsAC19NSNT_0805	2019	reintro	2019-09-25	female_only	outplant	M	M
OtsAC15NSNT_1769	2015	outplant	2015-09-11	above	NS_15_OP_AD_490	2015	reintro_above	2015-08-31	above	OtsAC20NSNT_0425	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1769	2015	outplant	2015-09-11	above	NS_15_OP_AD_567	2015	reintro_above	2015-09-02	above	OtsAC20NSNT_0409	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1770	2015	outplant	2015-09-11	above	NS_15_OP_AD_365	2015	reintro_above	2015-08-03	above	OtsAC19NSNT_0152	2019	reintro	2019-06-15	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1770	2015	outplant	2015-09-11	above	NS_15_OP_AD_471	2015	reintro_above	2015-08-26	above	OtsAC19NSNT_0559	2019	reintro	2019-07-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1772	2015	outplant	2015-09-11	above	NS_15_OP_AD_287	2015	reintro_above	2015-07-20	above	OtsAC19NSNT_0666	2019	reintro	2019-07-31	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1772	2015	outplant	2015-09-11	above	NS_15_OP_AD_287	2015	reintro_above	2015-07-20	above	OtsAC20NSNT_0562	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1772	2015	outplant	2015-09-11	above	NS_15_OP_AD_428	2015	reintro_above	2015-08-18	above	OtsAC19NSNT_0011	2019	reintro	2019-05-31	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1772	2015	outplant	2015-09-11	above	NS_15_OP_AD_428	2015	reintro_above	2015-08-18	above	OtsAC19NSNT_0824	2019	reintro	2019-09-25	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1772	2015	outplant	2015-09-11	above	NS_15_OP_AD_521	2015	reintro_above	2015-08-31	above	OtsAC20NSNT_0479	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1785	2015	outplant	2015-09-11	above	OtsAC15NSNT_1842	2015	outplant	2015-09-15	above	AC20NSNT_0055	2020	reintro	NA	pair	outplant	F	F
OtsAC15NSNT_1785	2015	outplant	2015-09-11	above	OtsAC15NSNT_2005	2015	outplant	2015-09-15	above	OtsAC20NSNT_0517	2020	reintro	NA	pair	outplant	M	M
OtsAC15NSNT_1785	2015	outplant	2015-09-11	above	NS_15_OP_AD_100	2015	reintro_above	2015-06-12	above	OtsAC19NSNT_0320	2019	reintro	2019-06-30	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1787	2015	outplant	2015-09-11	above	NS_15_OP_AD_401	2015	reintro_above	2015-08-11	above	OtsAC19NSNT_0590	2019	reintro	2019-07-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1789	2015	outplant	2015-09-15	above	OtsAC15NSNT_2004	2015	outplant	2015-09-15	above	OtsAC19NSNT_0460	2019	reintro	2019-07-15	pair	outplant	F	F
OtsAC15NSNT_1789	2015	outplant	2015-09-15	above	OtsAC15NSNT_2004	2015	outplant	2015-09-15	above	OtsAC19NSNT_0663	2019	reintro	2019-07-31	pair	outplant	M	M
OtsAC15NSNT_1789	2015	outplant	2015-09-15	above	NS_15_OP_AD_540	2015	reintro_above	2015-08-31	above	OtsAC19NSNT_0507	2019	reintro	2019-07-15	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1789	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	OtsAC19NSNT_0240	2019	reintro	2019-06-30	female_only	outplant	M	M
OtsAC15NSNT_1799	2015	outplant	2015-09-15	above	NS_15_OP_AD_614	2015	reintro_above	2015-09-11	above	OtsAC19NSNT_0308	2019	reintro	2019-06-30	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1808	2015	outplant	2015-09-15	above	NS_15_OP_AD_591	2015	reintro_above	2015-09-07	above	OtsAC20NSNT_0729	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1816	2015	outplant	2015-09-15	above	OtsAC15NSNT_2020	2015	outplant	2015-08-18	above	OtsAC19NSNT_0580	2019	reintro	2019-07-15	pair	outplant	M	M
OtsAC15NSNT_1816	2015	outplant	2015-09-15	above	NS_15_OP_AD_606	2015	reintro_above	2015-09-11	above	OtsAC19NSNT_0334	2019	reintro	2019-06-30	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1820	2015	outplant	2015-09-15	above	OtsAC15NSNT_1579	2015	outplant	2015-08-03	above	OtsAC19NSNT_0469	2019	reintro	2019-07-15	pair	outplant	M	M
OtsAC15NSNT_1820	2015	outplant	2015-09-15	above	OtsAC15NSNT_1825	2015	outplant	2015-09-15	above	OtsAC19NSNT_0574	2019	reintro	2019-07-15	pair	outplant	M	M
OtsAC15NSNT_1820	2015	outplant	2015-09-15	above	OtsAC15NSNT_1929	2015	outplant	2015-09-15	above	OtsAC19NSNT_0443	2019	reintro	2019-07-15	pair	outplant	M	M
OtsAC15NSNT_1831	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	OtsCC19NSNT_1386	2019	carcass	2019-09-27	female_only	outplant	M	M
OtsAC15NSNT_1834	2015	outplant	2015-09-15	above	OtsAC15NSNT_1845	2015	outplant	2015-09-15	above	OtsAC19NSNT_0432	2019	reintro	2019-06-30	pair	outplant	M	M
OtsAC15NSNT_1847	2015	outplant	2015-09-15	above	NS_15_OP_AD_560	2015	reintro_above	2015-09-02	above	AC20NSNT_0294	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1864	2015	outplant	2015-09-15	above	NS_15_OP_AD_628	2015	reintro_above	2015-09-14	above	OtsAC19NSNT_0375	2019	reintro	2019-06-30	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1866	2015	outplant	2015-09-15	above	OtsAC15NSNT_1699	2015	outplant	2015-09-02	above	OtsAC20NSNT_0598	2020	reintro	NA	pair	outplant	M	M
OtsAC15NSNT_1874	2015	outplant	2015-09-15	above	NS_15_OP_AD_585	2015	reintro_above	2015-09-07	above	AC20NSNT_0046	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1880	2015	outplant	2015-09-15	above	NS_15_OP_AD_591	2015	reintro_above	2015-09-07	above	OtsAC19NSNT_0163	2019	reintro	2019-06-15	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1880	2015	outplant	2015-09-15	above	NS_15_OP_AD_591	2015	reintro_above	2015-09-07	above	OtsAC19NSNT_0653	2019	reintro	2019-07-31	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1880	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	OtsAC19NSNT_0358	2019	reintro	2019-06-30	female_only	outplant	M	M
OtsAC15NSNT_1880	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	OtsAC19NSNT_0475	2019	reintro	2019-07-15	female_only	outplant	M	M
OtsAC15NSNT_1880	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	AC20NSNT_0222	2020	reintro	NA	female_only	outplant	F	F
OtsAC15NSNT_1880	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	AC20NSNT_0307	2020	reintro	NA	female_only	outplant	F	F
OtsAC15NSNT_1880	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	AC20NSNT_0367	2020	reintro	NA	female_only	outplant	M	M
OtsAC15NSNT_1880	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	OtsAC20NSNT_0419	2020	reintro	NA	female_only	outplant	F	F
OtsAC15NSNT_1880	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	OtsAC20NSNT_0420	2020	reintro	NA	female_only	outplant	F	F
OtsAC15NSNT_1880	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	OtsAC20NSNT_0546	2020	reintro	NA	female_only	outplant	M	M
OtsAC15NSNT_1893	2015	outplant	2015-09-15	above	NS_15_OP_AD_398	2015	reintro_above	2015-08-11	above	AC20NSNT_0174	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1893	2015	outplant	2015-09-15	above	NS_15_OP_AD_583	2015	reintro_above	2015-09-07	above	AC20NSNT_0264	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1897	2015	outplant	2015-09-15	above	OtsAC15NSNT_2004	2015	outplant	2015-09-15	above	OtsAC19NSNT_0428	2019	reintro	2019-06-30	pair	outplant	M	M
OtsAC15NSNT_1897	2015	outplant	2015-09-15	above	NS_15_OP_AD_551	2015	reintro_above	2015-09-02	above	OtsAC19NSNT_0104	2019	reintro	2019-06-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1897	2015	outplant	2015-09-15	above	NS_15_OP_AD_557	2015	reintro_above	2015-09-02	above	OtsAC19NSNT_0015	2019	reintro	2019-05-31	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1897	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	AC20NSNT_0066	2020	reintro	NA	female_only	outplant	M	M
OtsAC15NSNT_1898	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	OtsAC19NSNT_0291	2019	reintro	2019-06-30	female_only	outplant	F	F
OtsAC15NSNT_1899	2015	outplant	2015-09-15	above	OtsAC15NSNT_1752	2015	outplant	2015-09-07	above	OtsAC19NSNT_0377	2019	reintro	2019-06-30	pair	outplant	M	M
OtsAC15NSNT_1899	2015	outplant	2015-09-15	above	OtsAC15NSNT_1822	2015	outplant	2015-09-15	above	OtsAC19NSNT_0101	2019	reintro	2019-06-15	pair	outplant	M	M
OtsAC15NSNT_1899	2015	outplant	2015-09-15	above	OtsAC15NSNT_1822	2015	outplant	2015-09-15	above	OtsAC19NSNT_0656	2019	reintro	2019-07-31	pair	outplant	M	M
OtsAC15NSNT_1899	2015	outplant	2015-09-15	above	OtsAC15NSNT_1822	2015	outplant	2015-09-15	above	AC20NSNT_0348	2020	reintro	NA	pair	outplant	M	M
OtsAC15NSNT_1899	2015	outplant	2015-09-15	above	NS_15_OP_AD_636	2015	reintro_above	2015-09-14	above	OtsAC19NSNT_0392	2019	reintro	2019-06-30	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1902	2015	outplant	2015-09-15	above	OtsAC15NSNT_1894	2015	outplant	2015-09-15	above	OtsAC19NSNT_0803	2019	reintro	2019-09-25	pair	outplant	F	F
OtsAC15NSNT_1902	2015	outplant	2015-09-15	above	OtsAC15NSNT_1894	2015	outplant	2015-09-15	above	OtsAC19NSNT_0571	2019	reintro	2019-07-15	pair	outplant	M	M
OtsAC15NSNT_1902	2015	outplant	2015-09-15	above	OtsAC15NSNT_1894	2015	outplant	2015-09-15	above	AC20NSNT_0135	2020	reintro	NA	pair	outplant	F	F
OtsAC15NSNT_1902	2015	outplant	2015-09-15	above	OtsAC15NSNT_1894	2015	outplant	2015-09-15	above	OtsAC20NSNT_1451	2020	reintro	NA	pair	outplant	M	M
OtsAC15NSNT_1902	2015	outplant	2015-09-15	above	OtsAC15NSNT_1933	2015	outplant	2015-09-15	above	OtsAC19NSNT_0569	2019	reintro	2019-07-15	pair	outplant	M	M
OtsAC15NSNT_1902	2015	outplant	2015-09-15	above	OtsAC15NSNT_1933	2015	outplant	2015-09-15	above	AC20NSNT_0202	2020	reintro	NA	pair	outplant	F	F
OtsAC15NSNT_1916	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	OtsAC19NSNT_0364	2019	reintro	2019-06-30	female_only	outplant	M	M
OtsAC15NSNT_1921	2015	outplant	2015-09-15	above	OtsAC15NSNT_2020	2015	outplant	2015-08-18	above	OtsAC19NSNT_0263	2019	reintro	2019-06-30	pair	outplant	F	F
OtsAC15NSNT_1924	2015	outplant	2015-09-15	above	OtsAC15NSNT_1804	2015	outplant	2015-09-15	above	AC20NSNT_0292	2020	reintro	NA	pair	outplant	M	M
OtsAC15NSNT_1924	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	OtsAC18NSNT_0104	2018	reintro	NA	female_only	outplant	M	M
OtsAC15NSNT_1927	2015	outplant	2015-09-15	above	OtsAC15NSNT_1886	2015	outplant	2015-09-15	above	OtsAC19NSNT_0195	2019	reintro	2019-06-15	pair	outplant	F	F
OtsAC15NSNT_1927	2015	outplant	2015-09-15	above	OtsAC15NSNT_1886	2015	outplant	2015-09-15	above	OtsAC19NSNT_0177	2019	reintro	2019-06-15	pair	outplant	M	M
OtsAC15NSNT_1927	2015	outplant	2015-09-15	above	NS_15_OP_AD_254	2015	reintro_above	2015-07-07	above	OtsAC18NSNT_0201	2018	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1934	2015	outplant	2015-09-15	above	NS_15_OP_AD_625	2015	reintro_above	2015-09-14	above	AC20NSNT_0163	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1934	2015	outplant	2015-09-15	above	none	NA	NA	NA	NA	OtsAC20NSNT_0553	2020	reintro	NA	female_only	outplant	M	M
OtsAC15NSNT_1935	2015	outplant	2015-09-15	above	NS_15_OP_AD_585	2015	reintro_above	2015-09-07	above	OtsAC19NSNT_0311	2019	reintro	2019-06-30	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1935	2015	outplant	2015-09-15	above	NS_15_OP_AD_585	2015	reintro_above	2015-09-07	above	OtsAC19NSNT_0362	2019	reintro	2019-06-30	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1935	2015	outplant	2015-09-15	above	NS_15_OP_AD_585	2015	reintro_above	2015-09-07	above	OtsAC19NSNT_0519	2019	reintro	2019-07-15	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1935	2015	outplant	2015-09-15	above	NS_15_OP_AD_585	2015	reintro_above	2015-09-07	above	AC20NSNT_0209	2020	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1935	2015	outplant	2015-09-15	above	NS_15_OP_AD_585	2015	reintro_above	2015-09-07	above	AC20NSNT_0304	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1938	2015	outplant	2015-09-15	above	NS_15_OP_AD_307	2015	reintro_above	2015-07-20	above	OtsAC18NSNT_0254	2018	reintro	NA	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1938	2015	outplant	2015-09-15	above	NS_15_OP_AD_307	2015	reintro_above	2015-07-20	above	OtsAC19NSNT_0019	2019	reintro	2019-05-31	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1939	2015	outplant	2015-09-15	above	OtsAC15NSNT_1929	2015	outplant	2015-09-15	above	OtsAC19NSNT_0083	2019	reintro	2019-06-15	pair	outplant	F	F
OtsAC15NSNT_1939	2015	outplant	2015-09-15	above	OtsAC15NSNT_1929	2015	outplant	2015-09-15	above	AC20NSNT_0169	2020	reintro	NA	pair	outplant	F	F
OtsAC15NSNT_1939	2015	outplant	2015-09-15	above	OtsAC15NSNT_1929	2015	outplant	2015-09-15	above	AC20NSNT_0239	2020	reintro	NA	pair	outplant	F	F
OtsAC15NSNT_1939	2015	outplant	2015-09-15	above	OtsAC15NSNT_1956	2015	outplant	2015-09-15	above	OtsAC19NSNT_0211	2019	reintro	2019-06-15	pair	outplant	M	M
OtsAC15NSNT_1939	2015	outplant	2015-09-15	above	OtsAC15NSNT_2004	2015	outplant	2015-09-15	above	OtsAC19NSNT_0160	2019	reintro	2019-06-15	pair	outplant	F	F
OtsAC15NSNT_1939	2015	outplant	2015-09-15	above	OtsAC15NSNT_2004	2015	outplant	2015-09-15	above	OtsAC20NSNT_0513	2020	reintro	NA	pair	outplant	F	F
OtsAC15NSNT_1940	2015	outplant	2015-09-15	above	OtsAC15NSNT_2004	2015	outplant	2015-09-15	above	OtsAC20NSNT_0461	2020	reintro	NA	pair	outplant	M	M
OtsAC15NSNT_1942	2015	outplant	2015-09-15	above	OtsAC15NSNT_2004	2015	outplant	2015-09-15	above	OtsAC18NSNT_0135	2018	reintro	NA	pair	outplant	M	M
OtsAC15NSNT_1942	2015	outplant	2015-09-15	above	OtsAC15NSNT_2004	2015	outplant	2015-09-15	above	OtsAC20NSNT_1439	2020	reintro	NA	pair	outplant	F	F
OtsAC15NSNT_1946	2015	outplant	2015-09-15	above	NS_15_OP_AD_307	2015	reintro_above	2015-07-20	above	OtsAC19NSNT_0085	2019	reintro	2019-06-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1946	2015	outplant	2015-09-15	above	NS_15_OP_AD_307	2015	reintro_above	2015-07-20	above	OtsAC19NSNT_0462	2019	reintro	2019-07-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1946	2015	outplant	2015-09-15	above	NS_15_OP_AD_307	2015	reintro_above	2015-07-20	above	OtsAC19NSNT_0342	2019	reintro	2019-06-30	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1946	2015	outplant	2015-09-15	above	NS_15_OP_AD_307	2015	reintro_above	2015-07-20	above	AC20NSNT_0033	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1946	2015	outplant	2015-09-15	above	NS_15_OP_AD_307	2015	reintro_above	2015-07-20	above	AC20NSNT_0249	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1946	2015	outplant	2015-09-15	above	NS_15_OP_AD_307	2015	reintro_above	2015-07-20	above	AC20NSNT_0276	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1949	2015	outplant	2015-09-15	above	OtsAC15NSNT_1981	2015	outplant	2015-09-15	above	OtsAC19NSNT_0403	2019	reintro	2019-06-30	pair	outplant	M	M
OtsAC15NSNT_1949	2015	outplant	2015-09-15	above	OtsAC15NSNT_1981	2015	outplant	2015-09-15	above	OtsAC20NSNT_0382	2020	reintro	NA	pair	outplant	F	F
OtsAC15NSNT_1955	2015	outplant	2015-09-15	above	OtsAC15NSNT_1932	2015	outplant	2015-09-15	above	OtsAC19NSNT_0527	2019	reintro	2019-07-15	pair	outplant	F	F
OtsAC15NSNT_1959	2015	outplant	2015-09-15	above	NS_15_OP_AD_636	2015	reintro_above	2015-09-14	above	OtsAC19NSNT_0167	2019	reintro	2019-06-15	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1959	2015	outplant	2015-09-15	above	NS_15_OP_AD_636	2015	reintro_above	2015-09-14	above	OtsAC19NSNT_0140	2019	reintro	2019-06-15	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1959	2015	outplant	2015-09-15	above	NS_15_OP_AD_636	2015	reintro_above	2015-09-14	above	OtsAC19NSNT_0201	2019	reintro	2019-06-15	pair	outplant/reintro_above	M	M
OtsAC15NSNT_1959	2015	outplant	2015-09-15	above	NS_15_OP_AD_636	2015	reintro_above	2015-09-14	above	OtsAC20NSNT_0521	2020	reintro	NA	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1970	2015	outplant	2015-09-15	above	NS_15_OP_AD_625	2015	reintro_above	2015-09-14	above	OtsAC19NSNT_0294	2019	reintro	2019-06-30	pair	outplant/reintro_above	F	F
OtsAC15NSNT_1974	2015	outplant	2015-09-15	above	OtsAC15NSNT_1886	2015	outplant	2015-09-15	above	OtsAC19NSNT_0322	2019	reintro	2019-06-30	pair	outplant	F	F
