offspring_sample_id	mother	father
OtsAC20NSNT_0806	OtsAC16NSNT_1837	OtsAC16NSNT_1818
OtsAC20NSNT_1268	OtsAC16NSNT_1837	OtsAC16NSNT_1818
OtsAC20NSNT_0702	OtsAC16NSNT_1837	OtsAC16NSNT_1923
OtsAC20NSNT_0889	OtsAC16NSNT_1837	OtsAC16NSNT_1923
OtsAC20NSNT_0662	OtsAC16NSNT_1843	OtsAC16NSNT_2058
OtsAC20NSNT_0941	OtsAC16NSNT_1846	OtsAC16NSNT_1722
OtsAC20NSNT_1299	OtsAC16NSNT_1846	OtsAC16NSNT_1722
OtsAC20NSNT_1365	OtsAC16NSNT_1846	OtsAC16NSNT_1722
OtsAC20NSNT_1449	OtsAC16NSNT_1846	OtsAC16NSNT_1722
OtsAC19NSNT_0467	OtsAC16NSNT_1847	OtsAC16NSNT_1988
OtsAC20NSNT_0691	OtsAC16NSNT_1852	OtsAC16NSNT_1741
OtsAC20NSNT_0937	OtsAC16NSNT_1852	OtsAC16NSNT_1741
OtsAC20NSNT_0973	OtsAC16NSNT_1852	OtsAC16NSNT_1741
OtsAC20NSNT_0978	OtsAC16NSNT_1852	OtsAC16NSNT_1741
OtsAC20NSNT_1102	OtsAC16NSNT_1852	OtsAC16NSNT_1741
OtsAC20NSNT_1432	OtsAC16NSNT_1852	OtsAC16NSNT_1741
OtsAC20NSNT_1527	OtsAC16NSNT_1852	OtsAC16NSNT_1741
OtsAC20NSNT_1599	OtsAC16NSNT_1852	OtsAC16NSNT_1741
OtsAC20NSNT_1618	OtsAC16NSNT_1852	OtsAC16NSNT_1741
OtsAC19NSNT_0272	OtsAC16NSNT_1852	OtsAC16NSNT_2013
OtsAC20NSNT_0878	OtsAC16NSNT_1852	OtsAC16NSNT_2013
OtsAC20NSNT_1164	OtsAC16NSNT_1852	OtsAC16NSNT_2013
OtsAC20NSNT_0544	OtsAC16NSNT_1855	OtsAC16NSNT_1818
OtsAC20NSNT_0818	OtsAC16NSNT_1855	OtsAC16NSNT_1818
OtsAC20NSNT_0726	OtsAC16NSNT_1855	OtsAC16NSNT_1904
OtsAC20NSNT_0944	OtsAC16NSNT_1855	OtsAC16NSNT_1904
OtsAC20NSNT_1122	OtsAC16NSNT_1855	OtsAC16NSNT_1904
OtsAC20NSNT_1585	OtsAC16NSNT_1855	OtsAC16NSNT_1904
OtsAC20NSNT_1572	OtsAC16NSNT_1857	OtsAC16NSNT_1758
OtsAC20NSNT_0776	OtsAC16NSNT_1859	OtsAC16NSNT_1860
OtsAC20NSNT_1124	OtsAC16NSNT_1859	OtsAC16NSNT_1860
OtsAC20NSNT_0431	OtsAC16NSNT_1859	OtsAC16NSNT_2161
AC20NSNT_0332	OtsAC16NSNT_1861	OtsAC16NSNT_1337
OtsAC20NSNT_1216	OtsAC16NSNT_1861	OtsAC16NSNT_1337
AC20NSNT_0281	OtsAC16NSNT_1861	OtsAC16NSNT_2104
OtsAC20NSNT_0569	OtsAC16NSNT_1861	OtsAC16NSNT_2104
OtsAC20NSNT_0563	OtsAC16NSNT_1862	OtsAC16NSNT_1287
OtsAC20NSNT_0797	OtsAC16NSNT_1862	OtsAC16NSNT_1287
OtsAC20NSNT_0660	OtsAC16NSNT_1867	OtsAC16NSNT_1952
OtsAC20NSNT_1352	OtsAC16NSNT_1867	OtsAC16NSNT_1952
OtsAC20NSNT_1137	OtsAC16NSNT_1869	OtsAC16NSNT_1272
OtsAC20NSNT_1178	OtsAC16NSNT_1869	OtsAC16NSNT_1890
AC20NSNT_0101	OtsAC16NSNT_1869	OtsAC16NSNT_2136
OtsAC20NSNT_1221	OtsAC16NSNT_1869	OtsAC16NSNT_2136
OtsAC20NSNT_0809	OtsAC16NSNT_1872	OtsAC16NSNT_1124
OtsAC20NSNT_0416	OtsAC16NSNT_1872	OtsAC16NSNT_1359
OtsAC20NSNT_0533	OtsAC16NSNT_1872	OtsAC16NSNT_1359
OtsAC20NSNT_0831	OtsAC16NSNT_1872	OtsAC16NSNT_2054
OtsAC19NSNT_0735	OtsAC16NSNT_1875	OtsAC16NSNT_1923
OtsAC20NSNT_0683	OtsAC16NSNT_1875	OtsAC16NSNT_1923
OtsAC20NSNT_1025	OtsAC16NSNT_1875	OtsAC16NSNT_1923
OtsAC20NSNT_1039	OtsAC16NSNT_1875	OtsAC16NSNT_1923
OtsAC20NSNT_1213	OtsAC16NSNT_1875	OtsAC16NSNT_1923
OtsAC20NSNT_1097	OtsAC16NSNT_1886	OtsAC16NSNT_1818
OtsAC20NSNT_1435	OtsAC16NSNT_1886	OtsAC16NSNT_1818
OtsAC20NSNT_1530	OtsAC16NSNT_1886	OtsAC16NSNT_1818
OtsAC20NSNT_0916	OtsAC16NSNT_1888	OtsAC16NSNT_1988
AC20NSNT_0112	OtsAC16NSNT_1894	OtsAC16NSNT_1744
OtsAC20NSNT_0870	OtsAC16NSNT_1894	OtsAC16NSNT_1947
OtsAC20NSNT_0410	OtsAC16NSNT_1895	OtsAC16NSNT_2431
OtsAC20NSNT_0744	OtsAC16NSNT_1895	OtsAC16NSNT_2431
OtsAC20NSNT_0932	OtsAC16NSNT_1895	OtsAC16NSNT_2431
OtsAC19NSNT_0705	OtsAC16NSNT_1897	OtsAC16NSNT_1722
OtsAC20NSNT_1401	OtsAC16NSNT_1897	OtsAC16NSNT_1722
OtsAC20NSNT_1456	OtsAC16NSNT_1897	OtsAC16NSNT_1722
OtsAC20NSNT_1571	OtsAC16NSNT_1897	OtsAC16NSNT_1722
OtsAC19NSNT_0642	OtsAC16NSNT_1897	OtsAC16NSNT_1818
OtsAC20NSNT_0740	OtsAC16NSNT_1897	OtsAC16NSNT_1818
OtsAC20NSNT_0812	OtsAC16NSNT_1897	OtsAC16NSNT_1818
OtsAC20NSNT_1168	OtsAC16NSNT_1897	OtsAC16NSNT_1818
OtsAC20NSNT_1450	OtsAC16NSNT_1897	OtsAC16NSNT_1818
OtsAC20NSNT_1462	OtsAC16NSNT_1897	OtsAC16NSNT_1818
OtsAC20NSNT_0649	OtsAC16NSNT_2695	OtsAC16NSNT_2592
OtsAC20NSNT_0644	OtsAC16NSNT_1901	OtsAC16NSNT_1939
OtsAC20NSNT_1084	OtsAC16NSNT_1901	OtsAC16NSNT_1939
AC20NSNT_0023	OtsAC16NSNT_1906	OtsAC16NSNT_1952
AC20NSNT_0077	OtsAC16NSNT_1906	OtsAC16NSNT_1952
OtsAC19NSNT_0648	OtsAC16NSNT_1907	OtsAC16NSNT_1819
OtsAC20NSNT_0901	OtsAC16NSNT_1907	OtsAC16NSNT_1819
OtsAC20NSNT_0735	OtsAC16NSNT_1910	OtsAC16NSNT_1970
OtsAC20NSNT_0913	OtsAC16NSNT_1910	OtsAC16NSNT_1970
OtsAC20NSNT_1073	OtsAC16NSNT_1911	OtsAC16NSNT_2022
OtsAC20NSNT_0998	OtsAC16NSNT_1915	OtsAC16NSNT_1952
OtsAC20NSNT_1272	OtsAC16NSNT_1924	OtsAC16NSNT_1745
OtsAC20NSNT_1234	OtsAC16NSNT_1926	OtsAC16NSNT_1923
OtsAC20NSNT_1557	OtsAC16NSNT_1926	OtsAC16NSNT_1923
AC20NSNT_0030	OtsAC16NSNT_1927	OtsAC16NSNT_1373
AC20NSNT_0352	OtsAC16NSNT_1927	OtsAC16NSNT_1373
OtsAC20NSNT_0451	OtsAC16NSNT_1927	OtsAC16NSNT_1373
OtsAC20NSNT_0483	OtsAC16NSNT_1927	OtsAC16NSNT_1373
OtsAC20NSNT_1244	OtsAC16NSNT_1927	OtsAC16NSNT_1373
AC20NSNT_0113	OtsAC16NSNT_1930	OtsAC16NSNT_1283
OtsAC20NSNT_0879	OtsAC16NSNT_1930	OtsAC16NSNT_1283
OtsAC20NSNT_0953	OtsAC16NSNT_1930	OtsAC16NSNT_1283
OtsAC20NSNT_1091	OtsAC16NSNT_1930	OtsAC16NSNT_1283
AC20NSNT_0308	OtsAC16NSNT_1930	OtsAC16NSNT_2161
OtsAC20NSNT_0636	OtsAC16NSNT_1930	OtsAC16NSNT_2161
OtsAC20NSNT_1150	OtsAC16NSNT_1930	OtsAC16NSNT_2161
OtsAC20NSNT_1382	OtsAC16NSNT_1930	OtsAC16NSNT_2161
OtsAC20NSNT_1417	OtsAC16NSNT_1930	OtsAC16NSNT_2161
OtsAC20NSNT_0743	OtsAC16NSNT_1933	OtsAC16NSNT_1818
OtsAC20NSNT_1261	OtsAC16NSNT_1933	OtsAC16NSNT_1818
OtsAC20NSNT_1266	OtsAC16NSNT_1933	OtsAC16NSNT_1818
OtsAC20NSNT_1282	OtsAC16NSNT_1933	OtsAC16NSNT_1818
OtsAC20NSNT_1400	OtsAC16NSNT_1933	OtsAC16NSNT_2023
AC20NSNT_0311	OtsAC16NSNT_2419	OtsAC16NSNT_2885
OtsAC20NSNT_1212	OtsAC16NSNT_1940	OtsAC16NSNT_1806
AC20NSNT_0300	OtsAC16NSNT_1945	OtsAC16NSNT_1865
OtsAC20NSNT_1053	OtsAC16NSNT_1945	OtsAC16NSNT_1865
OtsAC20NSNT_0447	OtsAC16NSNT_1946	OtsAC16NSNT_1889
OtsAC20NSNT_0816	OtsAC16NSNT_1953	OtsAC16NSNT_1851
OtsAC20NSNT_1056	OtsAC16NSNT_1953	OtsAC16NSNT_1851
OtsAC20NSNT_0645	OtsAC16NSNT_1957	OtsAC16NSNT_2379
OtsAC20NSNT_1373	OtsAC16NSNT_1958	OtsAC16NSNT_1722
AC20NSNT_0334	OtsAC16NSNT_1958	OtsAC16NSNT_1824
OtsAC20NSNT_0614	OtsAC16NSNT_1958	OtsAC16NSNT_1877
OtsAC19NSNT_0682	OtsAC16NSNT_1964	OtsAC16NSNT_1824
OtsAC20NSNT_0934	OtsAC16NSNT_1965	OtsAC16NSNT_2171
OtsAC20NSNT_0527	OtsAC16NSNT_1965	OtsAC16NSNT_2719
OtsAC20NSNT_1570	OtsAC16NSNT_1965	OtsAC16NSNT_2719
OtsAC19NSNT_0694	OtsAC16NSNT_1967	OtsAC16NSNT_1973
AC20NSNT_0049	OtsAC16NSNT_1967	OtsAC16NSNT_1973
OtsAC20NSNT_1152	OtsAC16NSNT_1967	OtsAC16NSNT_1973
OtsAC20NSNT_1230	OtsAC16NSNT_1967	OtsAC16NSNT_2635
AC20NSNT_0045	OtsAC16NSNT_1967	OtsAC16NSNT_2812
AC20NSNT_0176	OtsAC16NSNT_1969	OtsAC16NSNT_1947
OtsAC20NSNT_1536	OtsAC16NSNT_1969	OtsAC16NSNT_1947
OtsAC20NSNT_0458	OtsAC16NSNT_1969	OtsAC16NSNT_2423
AC20NSNT_0010	OtsAC16NSNT_1974	OtsAC16NSNT_1272
OtsAC20NSNT_0712	OtsAC16NSNT_1974	OtsAC16NSNT_1272
OtsAC20NSNT_1538	OtsAC16NSNT_1979	OtsAC16NSNT_1349
OtsAC20NSNT_0922	OtsAC16NSNT_1982	OtsAC16NSNT_1818
OtsAC19NSNT_0713	OtsAC16NSNT_1982	OtsAC16NSNT_1904
OtsAC20NSNT_0523	OtsAC16NSNT_1982	OtsAC16NSNT_1904
OtsAC20NSNT_0902	OtsAC16NSNT_1986	OtsAC16NSNT_1130
OtsAC20NSNT_1080	OtsAC16NSNT_1986	OtsAC16NSNT_1130
OtsAC20NSNT_1569	OtsAC16NSNT_1986	OtsAC16NSNT_1130
AC20NSNT_0165	OtsAC16NSNT_1986	OtsAC16NSNT_2117
AC20NSNT_0047	OtsAC16NSNT_1997	OtsAC16NSNT_2635
OtsAC20NSNT_1206	OtsAC16NSNT_1999	OtsAC16NSNT_1991
AC20NSNT_0251	OtsAC16NSNT_2006	OtsAC16NSNT_2058
OtsAC20NSNT_1035	OtsAC16NSNT_2006	OtsAC16NSNT_2058
OtsAC20NSNT_0466	OtsAC16NSNT_2021	OtsAC16NSNT_2125
AC20NSNT_0073	OtsAC16NSNT_2025	OtsAC16NSNT_1973
OtsAC20NSNT_0930	OtsAC16NSNT_2025	OtsAC16NSNT_1973
OtsAC20NSNT_1092	OtsAC16NSNT_2034	OtsAC16NSNT_1962
OtsAC20NSNT_1225	OtsAC16NSNT_2034	OtsAC16NSNT_1962
OtsAC20NSNT_1154	OtsAC16NSNT_2035	OtsAC16NSNT_1951
OtsAC20NSNT_1210	OtsAC16NSNT_2035	OtsAC16NSNT_1951
OtsAC20NSNT_1322	OtsAC16NSNT_2035	OtsAC16NSNT_1951
OtsAC20NSNT_0746	OtsAC16NSNT_2040	OtsAC16NSNT_1112
OtsAC20NSNT_0828	OtsAC16NSNT_2040	OtsAC16NSNT_1112
OtsAC20NSNT_1528	OtsAC16NSNT_2040	OtsAC16NSNT_1112
OtsAC20NSNT_1576	OtsAC16NSNT_2040	OtsAC16NSNT_1112
OtsAC20NSNT_0522	OtsAC16NSNT_2040	OtsAC16NSNT_2202
OtsAC20NSNT_1318	OtsAC16NSNT_2040	OtsAC16NSNT_2240
OtsAC20NSNT_1391	OtsAC16NSNT_2040	OtsAC16NSNT_2240
OtsAC20NSNT_0830	OtsAC16NSNT_2042	OtsAC16NSNT_2125
OtsAC20NSNT_0885	OtsAC16NSNT_2042	OtsAC16NSNT_2125
OtsAC20NSNT_0600	OtsAC16NSNT_2043	OtsAC16NSNT_2099
AC20NSNT_0199	OtsAC16NSNT_2043	OtsAC16NSNT_2133
OtsAC20NSNT_1032	OtsAC16NSNT_2045	OtsAC16NSNT_2223
OtsAC20NSNT_1204	OtsAC16NSNT_2049	OtsAC16NSNT_1889
OtsAC20NSNT_1366	OtsAC16NSNT_2049	OtsAC16NSNT_2178
OtsAC20NSNT_0453	OtsAC16NSNT_2051	OtsAC16NSNT_1373
OtsAC20NSNT_0834	OtsAC16NSNT_2051	OtsAC16NSNT_1873
OtsAC20NSNT_1010	OtsAC16NSNT_2056	OtsAC16NSNT_1359
OtsAC20NSNT_1279	OtsAC16NSNT_2056	OtsAC16NSNT_1800
AC20NSNT_0329	OtsAC16NSNT_2064	OtsAC16NSNT_2201
OtsAC20NSNT_0390	OtsAC16NSNT_2065	OtsAC16NSNT_1787
OtsAC20NSNT_1009	OtsAC16NSNT_2065	OtsAC16NSNT_2172
AC20NSNT_0347	OtsAC16NSNT_2068	OtsAC16NSNT_1725
AC20NSNT_0278	OtsAC16NSNT_2068	OtsAC16NSNT_2060
OtsAC19NSNT_0544	OtsAC16NSNT_2071	OtsAC16NSNT_1860
OtsAC20NSNT_0554	OtsAC16NSNT_2071	OtsAC16NSNT_1860
OtsAC20NSNT_1293	OtsAC16NSNT_2071	OtsAC16NSNT_1860
OtsAC20NSNT_0888	OtsAC16NSNT_2071	OtsAC16NSNT_1889
OtsAC20NSNT_1277	OtsAC16NSNT_2071	OtsAC16NSNT_1889
OtsAC20NSNT_1579	OtsAC16NSNT_2071	OtsAC16NSNT_1889
OtsAC20NSNT_1607	OtsAC16NSNT_2071	OtsAC16NSNT_1889
OtsAC20NSNT_1219	OtsAC16NSNT_2073	OtsAC16NSNT_2059
AC20NSNT_0322	OtsAC16NSNT_2077	OtsAC16NSNT_2172
OtsAC20NSNT_1045	OtsAC16NSNT_2079	OtsAC16NSNT_1341
OtsAC20NSNT_1232	OtsAC16NSNT_2079	OtsAC16NSNT_2107
AC20NSNT_0313	OtsAC16NSNT_2080	OtsAC16NSNT_1708
OtsAC20NSNT_0770	OtsAC16NSNT_2082	OtsAC16NSNT_1272
AC20NSNT_0309	OtsAC16NSNT_2082	OtsAC16NSNT_2053
OtsAC20NSNT_0648	OtsAC16NSNT_2082	OtsAC16NSNT_2053
OtsAC20NSNT_0772	OtsAC16NSNT_2082	OtsAC16NSNT_2053
OtsAC20NSNT_1101	OtsAC16NSNT_2082	OtsAC16NSNT_2053
OtsAC20NSNT_1223	OtsAC16NSNT_2082	OtsAC16NSNT_2053
OtsAC20NSNT_1436	OtsAC16NSNT_2095	OtsAC16NSNT_1306
OtsAC20NSNT_0380	OtsAC16NSNT_2085	OtsAC16NSNT_1348
OtsAC20NSNT_0710	OtsAC16NSNT_2085	OtsAC16NSNT_1348
OtsAC20NSNT_0438	OtsAC16NSNT_2095	OtsAC16NSNT_2059
OtsAC20NSNT_1003	OtsAC16NSNT_2095	OtsAC16NSNT_2059
AC20NSNT_0170	OtsAC16NSNT_2090	OtsAC16NSNT_1130
OtsAC20NSNT_0525	OtsAC16NSNT_2090	OtsAC16NSNT_1889
OtsAC20NSNT_1465	OtsAC16NSNT_2090	OtsAC16NSNT_1889
OtsAC19NSNT_0461	OtsAC16NSNT_2093	OtsAC16NSNT_1287
AC20NSNT_0203	OtsAC16NSNT_2094	OtsAC16NSNT_1359
OtsAC20NSNT_0402	OtsAC16NSNT_2094	OtsAC16NSNT_1359
OtsAC20NSNT_0494	OtsAC16NSNT_2094	OtsAC16NSNT_1359
OtsAC20NSNT_1106	OtsAC16NSNT_2094	OtsAC16NSNT_1359
OtsAC20NSNT_1193	OtsAC16NSNT_2094	OtsAC16NSNT_1359
OtsAC20NSNT_1596	OtsAC16NSNT_2094	OtsAC16NSNT_1359
OtsAC20NSNT_0764	OtsAC16NSNT_2095	OtsAC16NSNT_2133
OtsAC20NSNT_1487	OtsAC16NSNT_2095	OtsAC16NSNT_2133
AC20NSNT_0058	OtsAC16NSNT_2095	OtsAC16NSNT_2242
AC20NSNT_0303	OtsAC16NSNT_2097	OtsAC16NSNT_1272
OtsAC20NSNT_0638	OtsAC16NSNT_2097	OtsAC16NSNT_1272
OtsAC20NSNT_1166	OtsAC16NSNT_2102	OtsAC16NSNT_1873
AC20NSNT_0351	OtsAC16NSNT_2103	OtsAC16NSNT_1322
OtsAC20NSNT_0773	OtsAC16NSNT_2111	OtsAC16NSNT_1276
OtsAC20NSNT_1202	OtsAC16NSNT_2112	OtsAC16NSNT_1767
OtsAC20NSNT_1296	OtsAC16NSNT_2113	OtsAC16NSNT_1107
OtsAC20NSNT_0511	OtsAC16NSNT_2113	OtsAC16NSNT_1131
OtsAC20NSNT_0980	OtsAC16NSNT_2116	OtsAC16NSNT_1122
AC20NSNT_0350	OtsAC16NSNT_2116	OtsAC16NSNT_1353
OtsAC20NSNT_1069	OtsAC16NSNT_2116	OtsAC16NSNT_1353
OtsAC20NSNT_1269	OtsAC16NSNT_2116	OtsAC16NSNT_1353
OtsAC20NSNT_1495	OtsAC16NSNT_2116	OtsAC16NSNT_1353
AC20NSNT_0324	OtsAC16NSNT_2121	OtsAC16NSNT_1308
OtsAC20NSNT_0658	OtsAC16NSNT_2121	OtsAC16NSNT_1308
OtsAC20NSNT_0421	OtsAC16NSNT_2131	OtsAC16NSNT_1919
AC20NSNT_0082	OtsAC16NSNT_2135	OtsAC16NSNT_1308
OtsAC20NSNT_0387	OtsAC16NSNT_2135	OtsAC16NSNT_1308
OtsAC20NSNT_0551	OtsAC16NSNT_2146	OtsAC16NSNT_1288
OtsAC20NSNT_1153	OtsAC16NSNT_2703	OtsAC16NSNT_2449
OtsAC19NSNT_0620	OtsAC16NSNT_2147	OtsAC16NSNT_2127
OtsAC20NSNT_0486	OtsAC16NSNT_2151	OtsAC16NSNT_2041
OtsAC20NSNT_0924	OtsAC16NSNT_2151	OtsAC16NSNT_2127
OtsAC19NSNT_0782	OtsAC16NSNT_2157	OtsAC16NSNT_1310
OtsAC19NSNT_0696	OtsAC16NSNT_2157	OtsAC16NSNT_2255
OtsAC20NSNT_1555	OtsAC16NSNT_2157	OtsAC16NSNT_2255
AC20NSNT_0360	OtsAC16NSNT_2159	OtsAC16NSNT_1713
OtsAC20NSNT_0497	OtsAC16NSNT_2159	OtsAC16NSNT_2122
OtsAC19NSNT_0628	OtsAC16NSNT_2159	OtsAC16NSNT_2190
AC20NSNT_0269	OtsAC16NSNT_2159	OtsAC16NSNT_2190
OtsAC20NSNT_1485	OtsAC16NSNT_2159	OtsAC16NSNT_2190
AC20NSNT_0003	OtsAC16NSNT_2160	OtsAC16NSNT_1117
AC20NSNT_0318	OtsAC16NSNT_2160	OtsAC16NSNT_1117
OtsAC20NSNT_1574	OtsAC16NSNT_2160	OtsAC16NSNT_1117
OtsAC19NSNT_0697	OtsAC16NSNT_2160	OtsAC16NSNT_2059
OtsAC20NSNT_1453	OtsAC16NSNT_2160	OtsAC16NSNT_2220
OtsAC20NSNT_1434	OtsAC16NSNT_2165	OtsAC16NSNT_1131
AC20NSNT_0062	OtsAC16NSNT_2166	OtsAC16NSNT_1331
OtsAC20NSNT_1343	OtsAC16NSNT_2167	OtsAC16NSNT_2152
OtsAC20NSNT_0737	OtsAC16NSNT_2169	OtsAC16NSNT_1714
OtsAC20NSNT_1298	OtsAC16NSNT_2169	OtsAC16NSNT_1714
OtsAC20NSNT_1428	OtsAC16NSNT_2169	OtsAC16NSNT_2150
OtsAC20NSNT_0589	OtsAC16NSNT_2170	OtsAC16NSNT_2050
OtsAC20NSNT_1248	OtsAC16NSNT_2170	OtsAC16NSNT_2074
OtsAC20NSNT_1151	OtsAC16NSNT_2174	OtsAC16NSNT_2125
OtsAC20NSNT_1398	OtsAC16NSNT_2176	OtsAC16NSNT_1358
OtsAC19NSNT_0722	OtsAC16NSNT_2179	OtsAC16NSNT_1310
AC20NSNT_0338	OtsAC16NSNT_2181	OtsAC16NSNT_1100
OtsAC20NSNT_0928	OtsAC16NSNT_2183	OtsAC16NSNT_2041
OtsAC20NSNT_1314	OtsAC16NSNT_2191	OtsAC16NSNT_1800
OtsAC20NSNT_0915	OtsAC16NSNT_2192	OtsAC16NSNT_2215
OtsAC20NSNT_0603	OtsAC16NSNT_2195	OtsAC16NSNT_1128
AC20NSNT_0289	OtsAC16NSNT_2195	OtsAC16NSNT_2194
OtsAC20NSNT_1539	OtsAC16NSNT_2196	OtsAC16NSNT_1276
AC20NSNT_0270	OtsAC16NSNT_2197	OtsAC16NSNT_2134
AC20NSNT_0364	OtsAC16NSNT_2198	OtsAC16NSNT_1306
OtsAC20NSNT_1001	OtsAC16NSNT_2198	OtsAC16NSNT_1306
OtsAC20NSNT_0427	OtsAC16NSNT_2198	OtsAC16NSNT_2104
OtsAC20NSNT_1236	OtsAC16NSNT_2198	OtsAC16NSNT_2104
OtsAC19NSNT_0245	OtsAC16NSNT_2199	OtsAC16NSNT_2083
OtsAC19NSNT_0550	OtsAC16NSNT_2199	OtsAC16NSNT_2083
AC20NSNT_0321	OtsAC16NSNT_2199	OtsAC16NSNT_2083
AC20NSNT_0252	OtsAC16NSNT_2199	OtsAC16NSNT_2154
AC20NSNT_0234	OtsAC16NSNT_2205	OtsAC16NSNT_2586
OtsAC20NSNT_1297	OtsAC16NSNT_2205	OtsAC16NSNT_2586
OtsAC20NSNT_1022	OtsAC16NSNT_2205	OtsAC16NSNT_2770
OtsAC20NSNT_1349	OtsAC16NSNT_2212	OtsAC16NSNT_2201
AC20NSNT_0263	OtsAC16NSNT_2217	OtsAC16NSNT_1112
AC20NSNT_0147	OtsAC16NSNT_2218	OtsAC16NSNT_1130
OtsAC20NSNT_1559	OtsAC16NSNT_2218	OtsAC16NSNT_1130
AC20NSNT_0299	OtsAC16NSNT_2222	OtsAC16NSNT_2171
OtsAC20NSNT_1126	OtsAC16NSNT_2222	OtsAC16NSNT_2171
OtsAC20NSNT_0626	OtsAC16NSNT_2222	OtsAC16NSNT_2770
OtsAC20NSNT_1468	OtsAC16NSNT_2222	OtsAC16NSNT_2770
OtsAC20NSNT_0863	OtsAC16NSNT_2224	OtsAC16NSNT_1124
OtsAC20NSNT_1324	OtsAC16NSNT_2224	OtsAC16NSNT_2050
OtsAC20NSNT_0547	OtsAC16NSNT_2224	OtsAC16NSNT_2143
OtsAC20NSNT_1483	OtsAC16NSNT_2228	OtsAC16NSNT_1298
OtsAC19NSNT_0667	OtsAC16NSNT_2228	OtsAC16NSNT_1306
OtsAC20NSNT_0623	OtsAC16NSNT_2228	OtsAC16NSNT_1306
OtsAC20NSNT_0872	OtsAC16NSNT_2228	OtsAC16NSNT_1306
OtsAC20NSNT_1088	OtsAC16NSNT_2228	OtsAC16NSNT_1337
OtsAC20NSNT_0895	OtsAC16NSNT_2228	OtsAC16NSNT_2104
OtsAC20NSNT_0987	OtsAC16NSNT_2228	OtsAC16NSNT_2104
OtsAC20NSNT_1031	OtsAC16NSNT_2228	OtsAC16NSNT_2104
OtsAC20NSNT_1113	OtsAC16NSNT_2230	OtsAC16NSNT_1117
OtsAC20NSNT_0531	OtsAC16NSNT_2232	OtsAC16NSNT_2110
OtsAC20NSNT_1085	OtsAC16NSNT_2232	OtsAC16NSNT_2110
AC20NSNT_0130	OtsAC16NSNT_2234	OtsAC16NSNT_2133
AC20NSNT_0042	OtsAC16NSNT_2234	OtsAC16NSNT_2210
OtsAC20NSNT_0432	OtsAC16NSNT_2241	OtsAC16NSNT_2201
OtsAC20NSNT_0720	OtsAC16NSNT_2241	OtsAC16NSNT_2201
OtsAC20NSNT_1590	OtsAC16NSNT_2241	OtsAC16NSNT_2201
OtsAC20NSNT_0630	OtsAC16NSNT_2243	OtsAC16NSNT_1107
OtsAC20NSNT_1344	OtsAC16NSNT_2243	OtsAC16NSNT_1107
OtsAC20NSNT_0392	OtsAC16NSNT_2243	OtsAC16NSNT_1331
OtsAC20NSNT_0864	OtsAC16NSNT_2244	OtsAC16NSNT_1746
AC20NSNT_0326	OtsAC16NSNT_2244	OtsAC16NSNT_2099
OtsAC20NSNT_1550	OtsAC16NSNT_2244	OtsAC16NSNT_2099
OtsAC20NSNT_0456	OtsAC16NSNT_2245	OtsAC16NSNT_2005
OtsAC20NSNT_0464	OtsAC16NSNT_2245	OtsAC16NSNT_2005
OtsAC20NSNT_1074	OtsAC16NSNT_2249	OtsAC16NSNT_2715
OtsAC20NSNT_0952	OtsAC16NSNT_2256	OtsAC16NSNT_1072
OtsAC20NSNT_0813	OtsAC16NSNT_2275	OtsAC16NSNT_1947
OtsAC19NSNT_0763	OtsAC16NSNT_2278	OtsAC16NSNT_2340
OtsAC20NSNT_0624	OtsAC16NSNT_2278	OtsAC16NSNT_2340
OtsAC20NSNT_0667	OtsAC16NSNT_2278	OtsAC16NSNT_2340
OtsAC20NSNT_0893	OtsAC16NSNT_2278	OtsAC16NSNT_2340
OtsAC20NSNT_1396	OtsAC16NSNT_2278	OtsAC16NSNT_2340
OtsAC20NSNT_1444	OtsAC16NSNT_2278	OtsAC16NSNT_2340
OtsAC20NSNT_1531	OtsAC16NSNT_2278	OtsAC16NSNT_2340
OtsAC20NSNT_1418	OtsAC16NSNT_2280	OtsAC16NSNT_2911
AC20NSNT_0063	OtsAC16NSNT_2284	OtsAC16NSNT_1819
AC20NSNT_0123	OtsAC16NSNT_2284	OtsAC16NSNT_1819
OtsAC20NSNT_0641	OtsAC16NSNT_2284	OtsAC16NSNT_1819
OtsAC20NSNT_0911	OtsAC16NSNT_2284	OtsAC16NSNT_1819
OtsAC20NSNT_1466	OtsAC16NSNT_2284	OtsAC16NSNT_1819
OtsAC20NSNT_0613	OtsAC16NSNT_2284	OtsAC16NSNT_2330
OtsAC20NSNT_0640	OtsAC16NSNT_2284	OtsAC16NSNT_2330
OtsAC20NSNT_1006	OtsAC16NSNT_2284	OtsAC16NSNT_2330
OtsAC20NSNT_1118	OtsAC16NSNT_2285	OtsAC16NSNT_2271
OtsAC20NSNT_1205	OtsAC16NSNT_2287	OtsAC16NSNT_2876
OtsAC20NSNT_0581	OtsAC16NSNT_2291	OtsAC16NSNT_2476
OtsAC20NSNT_1028	OtsAC16NSNT_2291	OtsAC16NSNT_2476
OtsAC20NSNT_1511	OtsAC16NSNT_2293	OtsAC16NSNT_2577
OtsAC19NSNT_0588	OtsAC16NSNT_2298	OtsAC16NSNT_2648
OtsAC20NSNT_1095	OtsAC16NSNT_2298	OtsAC16NSNT_2648
OtsAC20NSNT_1249	OtsAC16NSNT_2299	OtsAC16NSNT_1359
