date	geno_sex	origin	location	length	comments	year	type	sample_id	above_below
2013-07-01	M	HOR	kanes	78.5	NA	2013	outplant	NS-OP_13_0207	above
2013-07-01	M	HOR	kanes	90.5	NA	2013	outplant	NS-OP_13_0208	above
2013-07-01	M	HOR	kanes	78	NA	2013	outplant	NS-OP_13_0210	above
2013-07-01	M	HOR	kanes	92.5	NA	2013	outplant	NS-OP_13_0213	above
2013-07-01	M	HOR	kanes	68	NA	2013	outplant	NS-OP_13_0216	above
2013-07-01	M	HOR	kanes	71.5	NA	2013	outplant	NS-OP_13_0217	above
2013-07-01	M	HOR	kanes	77.5	NA	2013	outplant	NS-OP_13_0218	above
2013-07-01	M	HOR	kanes	68.5	NA	2013	outplant	NS-OP_13_0219	above
2013-07-01	M	HOR	kanes	65	NA	2013	outplant	NS-OP_13_0220	above
2013-07-01	M	HOR	kanes	88	NA	2013	outplant	NS-OP_13_0222	above
2013-07-01	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0223	above
2013-07-01	M	HOR	kanes	76.5	NA	2013	outplant	NS-OP_13_0224	above
2013-07-01	M	HOR	kanes	71.5	NA	2013	outplant	NS-OP_13_0225	above
2013-07-01	M	HOR	kanes	81	NA	2013	outplant	NS-OP_13_0230	above
2013-07-01	M	HOR	kanes	70	NA	2013	outplant	NS-OP_13_0231	above
2013-07-01	M	HOR	kanes	82.5	NA	2013	outplant	NS-OP_13_0234	above
2013-07-01	M	HOR	kanes	69	NA	2013	outplant	NS-OP_13_0235	above
2013-07-01	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0236	above
2013-07-01	M	HOR	kanes	75.5	NA	2013	outplant	NS-OP_13_0237	above
2013-07-01	M	HOR	kanes	74	NA	2013	outplant	NS-OP_13_0239	above
2013-07-01	M	HOR	kanes	73	NA	2013	outplant	NS-OP_13_0240	above
2013-07-01	M	HOR	kanes	88.5	NA	2013	outplant	NS-OP_13_0241	above
2013-07-01	M	HOR	kanes	78.5	NA	2013	outplant	NS-OP_13_0246	above
2013-07-01	M	HOR	kanes	69.5	NA	2013	outplant	NS-OP_13_0249	above
2013-07-01	M	HOR	kanes	81.5	NA	2013	outplant	NS-OP_13_0250	above
2013-07-03	M	HOR	hoover	75	NA	2013	outplant	NS-OP_13_0251	above
2013-07-03	M	HOR	hoover	74	NA	2013	outplant	NS-OP_13_0253	above
2013-07-03	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0256	above
2013-07-03	M	HOR	hoover	74	NA	2013	outplant	NS-OP_13_0259	above
2013-07-03	M	HOR	hoover	77	NA	2013	outplant	NS-OP_13_0261	above
2013-07-03	M	HOR	hoover	75	NA	2013	outplant	NS-OP_13_0262	above
2013-07-03	M	HOR	hoover	78	NA	2013	outplant	NS-OP_13_0271	above
2013-07-03	M	HOR	hoover	84	NA	2013	outplant	NS-OP_13_0272	above
2013-07-03	M	HOR	hoover	81	NA	2013	outplant	NS-OP_13_0273	above
2013-07-03	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0274	above
2013-07-03	M	HOR	hoover	74	NA	2013	outplant	NS-OP_13_0275	above
2013-07-03	M	HOR	hoover	82	NA	2013	outplant	NS-OP_13_0276	above
2013-07-03	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0277	above
2013-07-03	M	HOR	hoover	79	NA	2013	outplant	NS-OP_13_0280	above
2013-07-03	M	HOR	hoover	67	NA	2013	outplant	NS-OP_13_0282	above
2013-07-03	M	HOR	hoover	77	NA	2013	outplant	NS-OP_13_0284	above
2013-07-03	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0287	above
2013-07-03	M	HOR	hoover	73	NA	2013	outplant	NS-OP_13_0288	above
2013-07-03	M	HOR	hoover	70	NA	2013	outplant	NS-OP_13_0290	above
2013-07-03	M	HOR	hoover	72	NA	2013	outplant	NS-OP_13_0292	above
2013-07-03	M	HOR	hoover	74	NA	2013	outplant	NS-OP_13_0293	above
2013-07-03	M	HOR	hoover	72	NA	2013	outplant	NS-OP_13_0294	above
2013-07-03	M	HOR	hoover	81	NA	2013	outplant	NS-OP_13_0297	above
2013-07-03	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0298	above
2013-07-03	M	HOR	hoover	72	NA	2013	outplant	NS-OP_13_0299	above
2013-07-03	M	HOR	hoover	80	NA	2013	outplant	NS-OP_13_0304	above
2013-07-03	M	HOR	hoover	74	NA	2013	outplant	NS-OP_13_0307	above
2013-07-03	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0308	above
2013-07-03	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0309	above
2013-07-03	M	HOR	hoover	66	NA	2013	outplant	NS-OP_13_0310	above
2013-07-03	M	HOR	hoover	77	NA	2013	outplant	NS-OP_13_0311	above
2013-07-03	M	HOR	hoover	64	NA	2013	outplant	NS-OP_13_0312	above
2013-07-08	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0314	above
2013-07-08	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0315	above
2013-07-08	M	HOR	hoover	73	NA	2013	outplant	NS-OP_13_0317	above
2013-07-08	M	HOR	hoover	67	NA	2013	outplant	NS-OP_13_0318	above
2013-07-08	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0321	above
2013-07-08	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0322	above
2013-07-08	M	HOR	hoover	79	NA	2013	outplant	NS-OP_13_0323	above
2013-07-08	M	HOR	hoover	77	NA	2013	outplant	NS-OP_13_0324	above
2013-07-08	M	HOR	hoover	83	NA	2013	outplant	NS-OP_13_0326	above
2013-07-08	M	HOR	hoover	63	NA	2013	outplant	NS-OP_13_0328	above
2013-07-08	M	HOR	hoover	79	NA	2013	outplant	NS-OP_13_0329	above
2013-07-08	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0331	above
2013-07-08	M	HOR	hoover	72	NA	2013	outplant	NS-OP_13_0332	above
2013-07-08	M	HOR	hoover	73	NA	2013	outplant	NS-OP_13_0333	above
2013-07-08	M	HOR	hoover	82	NA	2013	outplant	NS-OP_13_0334	above
2013-07-08	M	HOR	hoover	66	NA	2013	outplant	NS-OP_13_0336	above
2013-07-08	M	HOR	hoover	72	NA	2013	outplant	NS-OP_13_0338	above
2013-07-08	M	HOR	hoover	67	NA	2013	outplant	NS-OP_13_0339	above
2013-07-08	M	HOR	hoover	70	NA	2013	outplant	NS-OP_13_0340	above
2013-07-08	M	HOR	hoover	70	NA	2013	outplant	NS-OP_13_0341	above
2013-07-08	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0342	above
2013-07-08	M	HOR	hoover	73	NA	2013	outplant	NS-OP_13_0343	above
2013-07-08	M	HOR	hoover	60	NA	2013	outplant	NS-OP_13_0344	above
2013-07-08	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0345	above
2013-07-12	M	HOR	kanes	74	NA	2013	outplant	NS-OP_13_0349	above
2013-07-12	M	HOR	kanes	65	NA	2013	outplant	NS-OP_13_0352	above
2013-07-12	M	HOR	kanes	74	NA	2013	outplant	NS-OP_13_0354	above
2013-07-12	M	HOR	kanes	74	NA	2013	outplant	NS-OP_13_0357	above
2013-07-12	M	HOR	kanes	90	NA	2013	outplant	NS-OP_13_0359	above
2013-07-12	M	HOR	kanes	82	NA	2013	outplant	NS-OP_13_0362	above
2013-07-12	M	HOR	kanes	78	NA	2013	outplant	NS-OP_13_0364	above
2013-07-12	M	HOR	kanes	NONE	NA	2013	outplant	NS-OP_13_0367	above
2013-07-12	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0369	above
2013-07-12	M	HOR	kanes	77	NA	2013	outplant	NS-OP_13_0375	above
2013-07-12	M	HOR	kanes	78	NA	2013	outplant	NS-OP_13_0376	above
2013-07-12	M	HOR	kanes	82	NA	2013	outplant	NS-OP_13_0377	above
2013-07-12	M	HOR	kanes	75	NA	2013	outplant	NS-OP_13_0378	above
2013-07-12	M	HOR	kanes	76	NA	2013	outplant	NS-OP_13_0379	above
2013-07-16	M	HOR	hoover	78	NA	2013	outplant	NS-OP_13_0383	above
2013-07-16	M	HOR	hoover	74	NA	2013	outplant	NS-OP_13_0384	above
2013-07-16	M	HOR	hoover	79	NA	2013	outplant	NS-OP_13_0386	above
2013-07-16	M	HOR	hoover	82	NA	2013	outplant	NS-OP_13_0387	above
2013-07-16	M	HOR	hoover	74	NA	2013	outplant	NS-OP_13_0389	above
2013-07-16	M	HOR	hoover	60	NA	2013	outplant	NS-OP_13_0390	above
2013-07-16	M	HOR	hoover	70	NA	2013	outplant	NS-OP_13_0392	above
2013-07-16	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0393	above
2013-07-16	M	HOR	hoover	76	NA	2013	outplant	NS-OP_13_0394	above
2013-07-16	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0395	above
2013-07-16	M	HOR	hoover	76	NA	2013	outplant	NS-OP_13_0397	above
2013-07-16	M	HOR	hoover	74	NA	2013	outplant	NS-OP_13_0399	above
2013-07-16	M	HOR	hoover	82.5	NA	2013	outplant	NS-OP_13_0403	above
2013-07-16	M	HOR	hoover	77	NA	2013	outplant	NS-OP_13_0404	above
2013-07-16	M	HOR	hoover	84	NA	2013	outplant	NS-OP_13_0405	above
2013-07-16	M	HOR	hoover	68	NA	2013	outplant	NS-OP_13_0406	above
2013-07-16	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0407	above
2013-07-16	M	HOR	hoover	89	NA	2013	outplant	NS-OP_13_0408	above
2013-07-16	M	HOR	hoover	64	NA	2013	outplant	NS-OP_13_0409	above
2013-07-16	M	HOR	hoover	73	NA	2013	outplant	NS-OP_13_0410	above
2013-07-16	M	HOR	hoover	67	NA	2013	outplant	NS-OP_13_0411	above
2013-07-16	M	HOR	hoover	73	NA	2013	outplant	NS-OP_13_0413	above
2013-07-16	M	HOR	hoover	72	NA	2013	outplant	NS-OP_13_0414	above
2013-07-16	M	HOR	hoover	78	NA	2013	outplant	NS-OP_13_0415	above
2013-07-16	M	HOR	hoover	75	NA	2013	outplant	NS-OP_13_0416	above
2013-07-18	M	HOR	hoover	64	NA	2013	outplant	NS-OP_13_0417	above
2013-07-18	M	HOR	hoover	72	NA	2013	outplant	NS-OP_13_0418	above
2013-07-18	M	HOR	hoover	67	NA	2013	outplant	NS-OP_13_0422	above
2013-07-18	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0424	above
2013-07-18	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0425	above
2013-07-18	M	HOR	hoover	79	NA	2013	outplant	NS-OP_13_0426	above
2013-07-18	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0432	above
2013-07-18	M	HOR	hoover	61	NA	2013	outplant	NS-OP_13_0436	above
2013-07-18	M	HOR	hoover	91	NA	2013	outplant	NS-OP_13_0438	above
2013-07-18	M	HOR	hoover	65	NA	2013	outplant	NS-OP_13_0439	above
2013-07-22	M	HOR	hoover	78	NA	2013	outplant	NS-OP_13_0440	above
2013-07-22	M	HOR	hoover	72	NA	2013	outplant	NS-OP_13_0441	above
2013-07-22	M	HOR	hoover	64	NA	2013	outplant	NS-OP_13_0448	above
2013-07-22	M	HOR	hoover	66	NA	2013	outplant	NS-OP_13_0449	above
2013-07-22	M	HOR	hoover	68	NA	2013	outplant	NS-OP_13_0450	above
2013-07-22	M	HOR	hoover	81	NA	2013	outplant	NS-OP_13_0451	above
2013-07-22	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0454	above
2013-07-22	M	HOR	hoover	82	NA	2013	outplant	NS-OP_13_0455	above
2013-07-22	M	HOR	hoover	65	NA	2013	outplant	NS-OP_13_0456	above
2013-07-22	M	HOR	hoover	66	NA	2013	outplant	NS-OP_13_0459	above
2013-07-22	M	HOR	hoover	65	NA	2013	outplant	NS-OP_13_0460	above
2013-07-22	M	HOR	hoover	76	NA	2013	outplant	NS-OP_13_0461	above
2013-07-22	M	HOR	hoover	80	NA	2013	outplant	NS-OP_13_0462	above
2013-07-22	M	HOR	hoover	75	NA	2013	outplant	NS-OP_13_0466	above
2013-07-22	M	HOR	hoover	67	NA	2013	outplant	NS-OP_13_0467	above
2013-07-22	M	HOR	hoover	83	NA	2013	outplant	NS-OP_13_0468	above
2013-07-22	M	HOR	hoover	75	NA	2013	outplant	NS-OP_13_0469	above
2013-07-22	M	HOR	hoover	72	NA	2013	outplant	NS-OP_13_0472	above
2013-07-22	M	HOR	hoover	58	NA	2013	outplant	NS-OP_13_0473	above
2013-07-22	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0476	above
2013-07-22	M	HOR	hoover	70	NA	2013	outplant	NS-OP_13_0479	above
2013-07-22	M	HOR	hoover	85	NA	2013	outplant	NS-OP_13_0480	above
2013-07-22	M	HOR	hoover	75	NA	2013	outplant	NS-OP_13_0481	above
2013-07-22	M	HOR	hoover	62	NA	2013	outplant	NS-OP_13_0488	above
2013-07-22	M	HOR	hoover	64	NA	2013	outplant	NS-OP_13_0489	above
2013-07-22	M	HOR	hoover	67	NA	2013	outplant	NS-OP_13_0490	above
2013-07-22	M	HOR	hoover	83	NA	2013	outplant	NS-OP_13_0491	above
2013-07-22	M	HOR	hoover	70	NA	2013	outplant	NS-OP_13_0494	above
2013-07-22	M	HOR	hoover	74	NA	2013	outplant	NS-OP_13_0495	above
2013-07-22	M	HOR	hoover	77	NA	2013	outplant	NS-OP_13_0496	above
2013-07-22	M	HOR	hoover	73	NA	2013	outplant	NS-OP_13_0502	above
2013-07-22	M	HOR	hoover	75	NA	2013	outplant	NS-OP_13_0503	above
2013-07-22	M	HOR	hoover	89	NA	2013	outplant	NS-OP_13_0504	above
2013-07-22	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0505	above
2013-07-22	M	HOR	hoover	60	NA	2013	outplant	NS-OP_13_0506	above
2013-07-22	M	HOR	hoover	83	NA	2013	outplant	NS-OP_13_0508	above
2013-07-22	M	HOR	hoover	72	NA	2013	outplant	NS-OP_13_0509	above
2013-07-22	M	HOR	hoover	63	NA	2013	outplant	NS-OP_13_0511	above
2013-07-22	M	HOR	hoover	76	NA	2013	outplant	NS-OP_13_0514	above
2013-07-22	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0515	above
2013-07-22	M	HOR	kanes	70	NA	2013	outplant	NS-OP_13_0516	above
2013-07-22	M	HOR	kanes	74	NA	2013	outplant	NS-OP_13_0517	above
2013-07-22	M	HOR	kanes	62	NA	2013	outplant	NS-OP_13_0518	above
2013-07-22	M	HOR	kanes	75	NA	2013	outplant	NS-OP_13_0520	above
2013-07-22	M	HOR	kanes	77	NA	2013	outplant	NS-OP_13_0522	above
2013-07-22	M	HOR	kanes	68	NA	2013	outplant	NS-OP_13_0524	above
2013-07-22	M	HOR	kanes	75	NA	2013	outplant	NS-OP_13_0525	above
2013-07-22	M	HOR	kanes	72	NA	2013	outplant	NS-OP_13_0526	above
2013-07-22	M	HOR	kanes	72	NA	2013	outplant	NS-OP_13_0527	above
2013-07-25	M	HOR	kanes	72	NA	2013	outplant	NS-OP_13_0533	above
2013-07-25	M	HOR	kanes	76	NA	2013	outplant	NS-OP_13_0534	above
2013-07-25	M	HOR	kanes	69	NA	2013	outplant	NS-OP_13_0535	above
2013-07-25	M	HOR	kanes	61	NA	2013	outplant	NS-OP_13_0536	above
2013-07-25	M	HOR	kanes	68	NA	2013	outplant	NS-OP_13_0538	above
2013-07-25	M	HOR	kanes	56	NA	2013	outplant	NS-OP_13_0539	above
2013-07-25	M	HOR	kanes	73	NA	2013	outplant	NS-OP_13_0540	above
2013-07-25	M	HOR	kanes	72	NA	2013	outplant	NS-OP_13_0541	above
2013-07-25	M	HOR	kanes	76	NA	2013	outplant	NS-OP_13_0542	above
2013-07-25	M	HOR	kanes	68	NA	2013	outplant	NS-OP_13_0547	above
2013-07-25	M	HOR	kanes	85	NA	2013	outplant	NS-OP_13_0548	above
2013-07-25	M	HOR	kanes	76	NA	2013	outplant	NS-OP_13_0549	above
2013-07-25	M	HOR	kanes	67	NA	2013	outplant	NS-OP_13_0551	above
2013-07-25	M	HOR	kanes	67	NA	2013	outplant	NS-OP_13_0553	above
2013-07-25	M	HOR	kanes	79	NA	2013	outplant	NS-OP_13_0556	above
2013-07-25	M	HOR	kanes	66	NA	2013	outplant	NS-OP_13_0557	above
2013-07-25	M	HOR	kanes	75	NA	2013	outplant	NS-OP_13_0560	above
2013-07-25	M	HOR	kanes	70	NA	2013	outplant	NS-OP_13_0562	above
2013-07-25	M	HOR	kanes	77	NA	2013	outplant	NS-OP_13_0564	above
2013-07-25	M	HOR	kanes	75	NA	2013	outplant	NS-OP_13_0565	above
2013-07-25	M	HOR	kanes	83	NA	2013	outplant	NS-OP_13_0566	above
2013-07-25	M	HOR	kanes	65	NA	2013	outplant	NS-OP_13_0567	above
2013-07-25	M	HOR	kanes	81	NA	2013	outplant	NS-OP_13_0569	above
2013-07-25	M	HOR	kanes	78	NA	2013	outplant	NS-OP_13_0570	above
2013-07-25	M	HOR	kanes	73	NA	2013	outplant	NS-OP_13_0571	above
2013-07-25	M	HOR	kanes	78	NA	2013	outplant	NS-OP_13_0572	above
2013-07-25	M	HOR	kanes	74	NA	2013	outplant	NS-OP_13_0573	above
2013-07-25	M	HOR	kanes	72	NA	2013	outplant	NS-OP_13_0575	above
2013-07-25	M	HOR	kanes	75	NA	2013	outplant	NS-OP_13_0576	above
2013-07-25	M	HOR	kanes	72	NA	2013	outplant	NS-OP_13_0577	above
2013-07-25	M	HOR	kanes	78	NA	2013	outplant	NS-OP_13_0578	above
2013-07-25	M	HOR	kanes	64	NA	2013	outplant	NS-OP_13_0581	above
2013-07-25	M	HOR	kanes	85	NA	2013	outplant	NS-OP_13_0582	above
2013-07-25	M	HOR	kanes	79	NA	2013	outplant	NS-OP_13_0583	above
2013-07-25	M	HOR	kanes	81	NA	2013	outplant	NS-OP_13_0584	above
2013-07-25	M	HOR	kanes	82	NA	2013	outplant	NS-OP_13_0585	above
2013-07-25	M	HOR	kanes	57	NA	2013	outplant	NS-OP_13_0586	above
2013-07-25	M	HOR	kanes	55	NA	2013	outplant	NS-OP_13_0587	above
2013-07-25	M	HOR	kanes	65	NA	2013	outplant	NS-OP_13_0588	above
2013-07-25	M	HOR	kanes	76	NA	2013	outplant	NS-OP_13_0589	above
2013-07-25	M	HOR	kanes	70	NA	2013	outplant	NS-OP_13_0590	above
2013-07-25	M	HOR	kanes	54	NA	2013	outplant	NS-OP_13_0591	above
2013-07-25	M	HOR	kanes	66	NA	2013	outplant	NS-OP_13_0593	above
2013-07-25	M	HOR	kanes	67	NA	2013	outplant	NS-OP_13_0594	above
2013-07-25	M	HOR	kanes	54	NA	2013	outplant	NS-OP_13_0595	above
2013-07-29	M	HOR	hoover	80	NA	2013	outplant	NS-OP_13_0597	above
2013-07-29	M	HOR	hoover	75	NA	2013	outplant	NS-OP_13_0600	above
2013-07-29	M	HOR	hoover	83	NA	2013	outplant	NS-OP_13_0604	above
2013-07-29	M	HOR	hoover	68	NA	2013	outplant	NS-OP_13_0606	above
2013-07-29	M	HOR	hoover	80	NA	2013	outplant	NS-OP_13_0609	above
2013-07-29	M	HOR	hoover	87	NA	2013	outplant	NS-OP_13_0610	above
2013-07-29	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0613	above
2013-07-29	M	HOR	hoover	62	NA	2013	outplant	NS-OP_13_0615	above
2013-07-29	M	HOR	hoover	75	NA	2013	outplant	NS-OP_13_0618	above
2013-07-29	M	HOR	hoover	77	NA	2013	outplant	NS-OP_13_0620	above
2013-07-29	M	HOR	hoover	68	NA	2013	outplant	NS-OP_13_0622	above
2013-07-29	M	HOR	hoover	72	NA	2013	outplant	NS-OP_13_0623	above
2013-07-29	M	HOR	hoover	53	NA	2013	outplant	NS-OP_13_0627	above
2013-07-29	M	HOR	hoover	79	NA	2013	outplant	NS-OP_13_0628	above
2013-07-29	M	HOR	hoover	70	NA	2013	outplant	NS-OP_13_0632	above
2013-07-29	M	HOR	hoover	67	NA	2013	outplant	NS-OP_13_0633	above
2013-07-29	M	HOR	hoover	80	NA	2013	outplant	NS-OP_13_0635	above
2013-07-29	M	HOR	hoover	78	NA	2013	outplant	NS-OP_13_0636	above
2013-07-29	M	HOR	hoover	78	NA	2013	outplant	NS-OP_13_0637	above
2013-07-29	M	HOR	hoover	82	NA	2013	outplant	NS-OP_13_0641	above
2013-07-29	M	HOR	hoover	70	NA	2013	outplant	NS-OP_13_0642	above
2013-07-29	M	HOR	hoover	80	NA	2013	outplant	NS-OP_13_0643	above
2013-07-29	M	HOR	hoover	75	NA	2013	outplant	NS-OP_13_0644	above
2013-07-29	M	HOR	hoover	78	NA	2013	outplant	NS-OP_13_0645	above
2013-07-29	M	HOR	hoover	76	NA	2013	outplant	NS-OP_13_0646	above
2013-07-29	M	HOR	hoover	77	NA	2013	outplant	NS-OP_13_0648	above
2013-07-29	M	HOR	hoover	68	NA	2013	outplant	NS-OP_13_0649	above
2013-07-29	M	HOR	hoover	104	NA	2013	outplant	NS-OP_13_0650	above
2013-07-29	M	HOR	hoover	85	NA	2013	outplant	NS-OP_13_0651	above
2013-07-29	M	HOR	hoover	77	NA	2013	outplant	NS-OP_13_0657	above
2013-07-29	M	HOR	hoover	80	NA	2013	outplant	NS-OP_13_0658	above
2013-07-29	M	HOR	hoover	68	NA	2013	outplant	NS-OP_13_0661	above
2013-07-29	M	HOR	hoover	58	NA	2013	outplant	NS-OP_13_0662	above
2013-07-29	M	HOR	kanes	77	NA	2013	outplant	NS-OP_13_0664	above
2013-07-29	M	HOR	kanes	68	NA	2013	outplant	NS-OP_13_0667	above
2013-07-29	M	HOR	kanes	74	NA	2013	outplant	NS-OP_13_0668	above
2013-07-29	M	HOR	kanes	75	NA	2013	outplant	NS-OP_13_0670	above
2013-07-29	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0671	above
2013-07-29	M	HOR	kanes	76	NA	2013	outplant	NS-OP_13_0672	above
2013-07-29	M	HOR	kanes	51	NA	2013	outplant	NS-OP_13_0673	above
2013-07-29	M	HOR	kanes	79	NA	2013	outplant	NS-OP_13_0675	above
2013-07-29	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0676	above
2013-07-29	M	HOR	kanes	69	NA	2013	outplant	NS-OP_13_0677	above
2013-07-29	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0678	above
2013-07-29	M	HOR	kanes	64	NA	2013	outplant	NS-OP_13_0679	above
2013-07-29	M	HOR	kanes	69	NA	2013	outplant	NS-OP_13_0681	above
2013-07-29	M	HOR	kanes	75	NA	2013	outplant	NS-OP_13_0683	above
2013-07-29	M	HOR	kanes	74	NA	2013	outplant	NS-OP_13_0685	above
2013-07-29	M	HOR	kanes	80	NA	2013	outplant	NS-OP_13_0686	above
2013-07-29	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0687	above
2013-07-29	M	HOR	kanes	83	NA	2013	outplant	NS-OP_13_0689	above
2013-07-29	M	HOR	kanes	76	NA	2013	outplant	NS-OP_13_0690	above
2013-07-29	M	HOR	kanes	79	NA	2013	outplant	NS-OP_13_0691	above
2013-07-29	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0692	above
2013-07-29	M	HOR	kanes	63	NA	2013	outplant	NS-OP_13_0694	above
2013-07-29	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0695	above
2013-07-29	M	HOR	kanes	70	NA	2013	outplant	NS-OP_13_0696	above
2013-07-29	M	HOR	kanes	76	NA	2013	outplant	NS-OP_13_0697	above
2013-07-29	M	HOR	kanes	69	NA	2013	outplant	NS-OP_13_0698	above
2013-07-29	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0700	above
2013-08-01	M	HOR	kanes	72	NA	2013	outplant	NS-OP_13_0701	above
2013-08-01	M	HOR	kanes	86	NA	2013	outplant	NS-OP_13_0702	above
2013-08-01	M	HOR	kanes	70	NA	2013	outplant	NS-OP_13_0703	above
2013-08-01	M	HOR	kanes	80	NA	2013	outplant	NS-OP_13_0705	above
2013-08-01	M	HOR	kanes	70	NA	2013	outplant	NS-OP_13_0707	above
2013-08-01	M	HOR	kanes	67	NA	2013	outplant	NS-OP_13_0708	above
2013-08-01	M	HOR	kanes	68	NA	2013	outplant	NS-OP_13_0709	above
2013-08-01	M	HOR	kanes	66	NA	2013	outplant	NS-OP_13_0710	above
2013-08-01	M	HOR	kanes	67	NA	2013	outplant	NS-OP_13_0711	above
2013-08-01	M	HOR	kanes	76	NA	2013	outplant	NS-OP_13_0712	above
2013-08-01	M	HOR	kanes	69	NA	2013	outplant	NS-OP_13_0715	above
2013-08-01	M	HOR	kanes	78	NA	2013	outplant	NS-OP_13_0717	above
2013-08-01	M	HOR	kanes	65	NA	2013	outplant	NS-OP_13_0719	above
2013-08-01	M	HOR	kanes	70	NA	2013	outplant	NS-OP_13_0721	above
2013-08-01	M	HOR	kanes	75	NA	2013	outplant	NS-OP_13_0722	above
2013-08-01	M	HOR	kanes	58	NA	2013	outplant	NS-OP_13_0725	above
2013-08-01	M	HOR	kanes	74	NA	2013	outplant	NS-OP_13_0726	above
2013-08-01	M	HOR	kanes	64	NA	2013	outplant	NS-OP_13_0727	above
2013-08-01	M	HOR	kanes	86	NA	2013	outplant	NS-OP_13_0733	above
2013-08-01	M	HOR	kanes	89	NA	2013	outplant	NS-OP_13_0734	above
2013-08-01	M	HOR	kanes	66	NA	2013	outplant	NS-OP_13_0735	above
2013-08-01	M	HOR	kanes	63	NA	2013	outplant	NS-OP_13_0736	above
2013-08-01	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0737	above
2013-08-01	M	HOR	kanes	76	NA	2013	outplant	NS-OP_13_0738	above
2013-08-01	M	HOR	kanes	72	NA	2013	outplant	NS-OP_13_0740	above
2013-08-01	M	HOR	kanes	86	NA	2013	outplant	NS-OP_13_0741	above
2013-08-01	M	HOR	kanes	73	NA	2013	outplant	NS-OP_13_0742	above
2013-08-01	M	HOR	kanes	68	NA	2013	outplant	NS-OP_13_0743	above
2013-08-01	M	HOR	kanes	71	NA	2013	outplant	NS-OP_13_0745	above
2013-08-01	M	HOR	kanes	57	NA	2013	outplant	NS-OP_13_0746	above
2013-08-01	M	HOR	kanes	77	NA	2013	outplant	NS-OP_13_0747	above
2013-08-01	M	HOR	kanes	83	NA	2013	outplant	NS-OP_13_0748	above
2013-08-01	M	HOR	kanes	69	NA	2013	outplant	NS-OP_13_0751	above
2013-08-01	M	HOR	kanes	63	NA	2013	outplant	NS-OP_13_0752	above
2013-08-01	M	HOR	kanes	73	NA	2013	outplant	NS-OP_13_0753	above
2013-08-01	M	HOR	kanes	62	NA	2013	outplant	NS-OP_13_0755	above
2013-08-01	M	HOR	kanes	70	NA	2013	outplant	NS-OP_13_0756	above
2013-08-01	M	HOR	kanes	73	NA	2013	outplant	NS-OP_13_0757	above
2013-08-07	M	HOR	hoover	70	NA	2013	outplant	NS-OP_13_0758	above
2013-08-07	M	HOR	hoover	84	NA	2013	outplant	NS-OP_13_0765	above
2013-08-07	M	HOR	hoover	82	NA	2013	outplant	NS-OP_13_0767	above
2013-08-07	M	HOR	hoover	70	NA	2013	outplant	NS-OP_13_0771	above
2013-08-07	M	HOR	hoover	81	NA	2013	outplant	NS-OP_13_0772	above
2013-08-07	M	HOR	hoover	71	NA	2013	outplant	NS-OP_13_0773	above
2013-08-07	M	HOR	hoover	69	NA	2013	outplant	NS-OP_13_0776	above
2013-08-07	M	HOR	hoover	60	NA	2013	outplant	NS-OP_13_0777	above
2013-08-07	M	HOR	hoover	67	NA	2013	outplant	NS-OP_13_0778	above
